Name,Price,Link
"Monster Abra A5 V20.5.1 Intel Core I5 13420H 16 GB Ram 1 Tb SSD 4 GB Rtx 3050 Windows 11  15,6"" Fhd 144 Hz Taşınabilir Bilgisayar",40.499 TL,https://adservice.hepsiburada.com/event/api/v1/track?event=c3Jsa05hUzR5dDhLVXpEVGx2SFFGQ1p2RWtMWVlqc2F3UkNxdDJvN0dnYU5OczRZaTZxUjFuczV3aUhFNWtRR3ZMQ1R2ZWJDSEZjYVV2bEFIc0NIS05TUW1HcndLNDBiN2g0dFhQSStJWDBFZ2RRN2JuNjJQNXZwekliRE1IaStKbDRuZXZITXIrWlk0MWI5cXNBLzNXcmZFY3IvL3F1MzVwNkpsa2taNnMvdklYMjlmdnlxTFppZjlQbHVSTmtDcXQvUVdRRXJ3TUEzR3d6MXhFanZ1VVp1MUVEZGJ3Qm1wcGFCRTF0b2ZudldkazcyampSOWsrVjIzMFFWYUVPUjc1TkRjZlV4b1R4ZGdGZE4rR0xQMDBuSDlQYXNjM0lKYWVLU1FYZ0xVWmxKN2hhZ2R1cUZJcHcwQWxtQ1NFRkY1aytSNzc4MTBDNUkvWjE1Q3RxdHY0SG9Md0ora1Bna254RU9Qc0N4RlZjQ3kvT20zakwvZzd5alVlNEp3N0IwRFFZdmRuUWloNDdHc1dZSU5IYytTVXRsc0dxUDUwc0ZiT1JrSFZGNXZGUFlRT3NXdHIvOGgzaklZTUtRTEh5SXlXZHQybkdyTVYwVVVEeGxFNkpmQ2FUWklFcW14Rjd6VEM4TDgrWXFvcFRJWDJIWW9vOUgzWWYrc0ZRdEpOYlhCbHpSWU5KZUZNUDFvSjV1L0RUaGtRUTArUGdqSnFMa0pqUHhDc1NyQmpDb0doUkFpTUlpMGZkVlk2N1Q=&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Fmonster-abra-a5-v20-5-1-intel-core-i5-13420h-16-gb-ram-1-tb-ssd-4-gb-rtx-3050-windows-11-15-6-fhd-144-hz-tasinabilir-bilgisayar-p-HBCV00008M5GLJ%3Fmagaza%3DMonster+Notebook&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"Lenovo LOQ AMD Ryzen 5 7235HS 24GB 512GB SSD RTX3050 Freedos 15.6"" FHD 144Hz Oyuncu Taşınabilir Bilgisayar 83JC00DXTR",33.999 TL,https://adservice.hepsiburada.com/event/api/v1/track?event=SFduSkhlRE5ISDJ5b2ZGamJwOFJZUEVjc0tZTVNiSzlCOWdIV3BWRWdHcHU5Rm5GVHV3WVB6VUFBck1zRTU3QVJ5d0ZxbFlzV2JZcG5MazdvOUpDZm9WTUoxNW5RV0Nld0x2SWJrVmZON3RDb0s3NFFoL0h1MFQ5NUYyamIwaE8rK0tvWEh2YlpDSFllTlhiTWlHaUMxQ2wvckxSQ1VCUVkycXRWQXlsS2xFaU5WSGhHcC8xclF5SllTMXVCMjE5ejFISm9halZsY0NwdDloa2tnamZpZkZrNjBGcFEzRHBlcGdHQTlrM2o2Qk85UHVFMnFSeDcvbVNESWhjWDZaMGdwZGJiQ2owWVZKNEdsQTYyWEpwRG9XdlA5R3pWdFo0SmF3eDU4U00xd2hlY2ZBWmhITmRyVHdRM242dFY3cENqaWhZU0xYOUJuQlhMczdXVkFaSk5zeVVWYVlsVDk3NlFkQ3VrQ0FGKzNjZVV1Um5HWmMwMldISGdvV1VHWnpaOXk2YnMrL0ZmTzNkSnN6b1ZzRVk4eUxFbVBZVWhKSmtnejBmaDFGbkxta3ZpZ2J0OXJMUjBtemZFU0V6NFdHOHQ5TlpsSlozbzNBUnQ2NWg5Y2FYUHh1YmVqdW41MTVBbVZtSytLaFoxaUdKbU5ob0J6bVhWdU9qajFZdWRlTWFLN280TmROa0Q4MnVLcDM0YUJDelNjclZqL3BUeGNGMmZYT0FreG5WT1QwOFRyazdacEpFNk9Kd2V1cnk=&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Flenovo-loq-amd-ryzen-5-7235hs-24gb-512gb-ssd-rtx3050-freedos-15-6-fhd-144hz-oyuncu-tasinabilir-bilgisayar-83jc00dxtr-p-HBCV000087ZHH5%3Fmagaza%3DHepsiburada&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"HP Victus B82WJEA AMD R5 8645HS 16GB 512GB SSD RX6550M-4GB Freedos 15.6"" FHD 144Hz Taşınabilir Bilgisayar",30.999 TL,https://www.hepsiburada.com/hp-victus-b82wjea-amd-r5-8645hs-16gb-512gb-ssd-rx6550m-4gb-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-pm-HBC00003L6NMO
"Casper Nirvana S100 300NIT i7-13620H 32GB DDR5 1TB SSD 16"" Freedos Laptop S100.1362-DF00X-G-F",30.499 TL,https://adservice.hepsiburada.com/event/api/v1/track?event=aUgwR2JkOWlzc0V0THM3OTB0eTQ0c1JYUTVDeXl6cVZ2NXRGU0ExWW9Pb24yU1ZHSmYrQXh4Mm1aNTRaUFRSZzJJYW1BeDZwRHJwMnB2aVFscEtVM2FQbFpuR0d6VzRrNCtxMmtVTTc5V1UwQ0pybUoxU050WXhsK21vamtTWEF5Mk1PbDBrSEpOdmd2bWRkTEZCbVYxOFFzaHdYNG5kRFNmYVB0aWhyYy85WHpMcE0zV1NwU2VQY0tvaHU5SCs3NEZZakR4cHJ1eEw0aHhzMjZtL2E2YzQ2Z1NkVENjcE5HdGJONlczSUV5bEZGUU1POEJUUDBpVVNqRVlPbXdNT2o1bnVFMTBsWnBLenEzcVYvVkFWYUNKbloyR0VHZzQ4YzJlSnVvVSsrNnVYOWxLQ091YWcxS3JvZEtZSDNFdEdwWTk0WjRhZUV1blM2WW4zZkthV3dPVTZDRy96UVhHdEQ4eDZ4bE9XK21uS3draGo4QWd0ZnhLMGFQbUttZUcxWDNRVmxmYTdNZmZYWnJSNFRhQ2kyZEdCZ25zbndEVUdXSzlKb244WTBRUTZYd0VnNDBIQnd1bTRIOHR0NlkzMVAxUUhGTEZ2Q016cEdNNTV3eWMwZ2hzb0xqTXlWVERMN1BURFJQdTc2Qy9CUHQ2U3FOc3JZRXNZTzRIejhmSHZESEtmWVY0Vy9FdDlCdVVNcERuMTNZcStvWWlTTWlFamZBS1VhZXNhcGFmYjUxQ1kvdjZpeSs2dU42UGs=&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Fcasper-nirvana-s100-300nit-i7-13620h-32gb-ddr5-1tb-ssd-16-freedos-laptop-s100-1362-df00x-g-f-p-HBCV00007XO5VN%3Fmagaza%3DCasper+Excalibur&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"MSI MODERN 15 F13MG-869XTR Intel Core i5 1334U 16GB 512GB SSD Freedos 15.6"" FHD Taşınabilir Bilgisayar",22.499 TL,https://www.hepsiburada.com/msi-modern-15-f13mg-869xtr-intel-core-i5-1334u-16gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-pm-HBC0000AHX845
"Lenovo Ideapad Slim 3 Intel Celeron N100 4GB 128GB SSD Windows 11 Home 15.6"" Taşınabilir Bilgisayar 82XB009GTX","9.308,58 TL",https://www.hepsiburada.com/lenovo-ideapad-slim-3-intel-celeron-n100-4gb-128gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-82xb009htx-pm-HBC00007GPS68
"Casper Nirvana S100 300NIT i5-13420H 32GB DDR5 1TB SSD 16"" Freedos Laptop S100.1342-DF00X-G-F",27.199 TL,https://adservice.hepsiburada.com/event/api/v1/track?event=d2tiTGhLMXdZU3QrQWdZTXFaanNXbGdlOUxKb09YSkp2RmlmK29PK1VicjB0WDhJZjJNb1pRZmxIVEVXdUdGNWs1dHBZR25sdVM0aldFZndzR0tCVUNobXBVZGo5NUxEN1kzdW1tOE9SaFJjUGVWMm5CUmhqNEUydHZnNi9ScjEyb1J3NlU5RWF1NFpRWW1IT25ad2NHSlRaUmNsZDloaElya0pFSGNDSXRySW5IZGRmSzN6SXdha3ZodDY1Szk2N3hnczdNT1RUei90UUdSSVRtNmtDMkdnT1RTU1FpRlUrYitqa2F4M2R4d3FEZnBmdnkzdVNSTDQ0dit5MlVHM0VmTzBwajBaV0R0bDJTT3Vuek9EVkZwaVFOYzNiNE05S1FqM3RHSU1mR3hId2tTNXovNzlVTXNPelA0UFNLc0h3cE5wK0VINWd0ZEVyQ0F1REVCRHIralZleThNQ1dyQURZOHF3SG0vK3RXYVdPMGRwT2lVMFFscW5HY1hwVzZiMld3T05UMWlNZTdlYjJxazdsL2RWVGE0MjU1Zi9QSkxTUnpZY01rOVB6dDN6RWIxNXdVVzVJajFhbTZKalVEUWRyeEQzN2tkM1lkT3A4RitxenN5Zk14clVhYTV6OTZTWVE3SjNwYjNDaWFKSXduelhadkFKeU12LzZ5OTgrTWZKUmdQTUdTY3dta2Y5REg3cXdHVVIzUHZQYjVaOGpFTEVEYk0wZVpRbGZhY1g1WVNwSy90MS82WDZwQQ==&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Fcasper-nirvana-s100-300nit-i5-13420h-32gb-ddr5-1tb-ssd-16-freedos-laptop-s100-1342-df00x-g-f-p-HBCV00007XO51K%3Fmagaza%3DCasper+Excalibur&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"HP Victus Gaming 15-FA2023NT Intel Core i5 14450HX  16GB 512GB SSD RTX4050 Freedos 15.6"" Taşınabilir Bilgisayar BY2K1EA","37.333,98 TL",https://www.hepsiburada.com/hp-victus-gaming-15-fa2023nt-intel-core-i5-14450hx-16gb-512gb-ssd-rtx4050-freedos-15-6-tasinabilir-bilgisayar-by2k1ea-pm-HBC0000AD4I3Y
"Monster Abra A7 V16.2.2 Intel Core I7 13700HX 32 GB Ram 1 Tb SSD 8 GB Rtx 5050 Freedos 17,3"" Fhd 144 Hz Taşınabilir bilgisayar","57.420,02 TL",https://www.hepsiburada.com/monster-abra-a7-v16-2-2-intel-core-i7-13700hx-32-gb-ram-1-tb-ssd-8-gb-rtx-5050-freedos-17-3-fhd-144-hz-tasinabilir-bilgisayar-p-HBCV00009OTHAQ
"Apple MacBook Air M4 16GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Gümüş MW0W3TU/A",48.800 TL,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-gumus-mw0w3tu-a-p-HBCV00008748TX
HP Victus 16-S0014NT 7Z4M5EA 8GB RTX4060 Ryzen 7 7840HS 16GB RAM 512GB SSD 16.1 inç FHD 144Hz Taşınabilir Bilgisayar,"44.528,30 TL",https://adservice.hepsiburada.com/event/api/v1/track?event=ODZZUWk2bFRPOUpCNnp4K0pFZEVlR2R1amUzbkZtbUV4TjNKczBYTzJ5V21BRklYTE52N3VSbkpNaDBuUHJHa0d6a1BDWDMxSkxzY3g2VWJ3dDRNbVFON0NMS1pTay9weVF5eVFuY0dLRE5yQmVXc3RNVTVmNEFqQmI1czlJSDZHSDhXQlh6WXFuV0l4UUljYVZWVk9yWlFVUFU2S09FVmwwNnRiaXRwb01NRm1hUDRkVTdCUGdlU1ZsRE5DdUlzek9WMnRFbnU4M2ZNTXUyNUFCVG1SU3loWUN5RzNLVEJlbnljS0tTbGE2UFMzcHVGd2trRFpHcm05VDR0YVdBMTIweVdNKzA0K25MeTJZMVljbkR2cHRHME4xS0Rsd25OaXpkeVc0NExLdHdHYUY0blNQcEVpOXBFL2hMTkF4K0xnSnNXR3F3aTlnM3RLR1BicDdxc2U1K2dyMmhHcVBkOWxZYTdqdHVaSlI2T0hpaWhlUFFvVnZuWHU0c2FTL0FPbHNmTmQ2ZTB2MmVFM05iRVZ4OWFBSHhxVzJUMHBUTkNUL3JFd3NQRDRQMENGcHQzZVY4VlNHcjQrbjRCTU5CMm5hNmFsWEJzNW5Yek9mdU9seWx2MXM0eVpoTjZmaWttK3lJYnViY2xZcXZweFVpbk4zalpIVEpRZlU5bnVsWE5nbCtxZ3pwcW9zYjRwQ0xmcXEzY0h2TW9TYWRHNXo5RWdxUHJqc1Rw&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Fhp-victus-16-s0014nt-7z4m5ea-8gb-rtx4060-ryzen-7-7840hs-16gb-ram-512gb-ssd-16-1-inc-fhd-144hz-tasinabilir-bilgisayar-p-HBCV00004KOXTV%3Fmagaza%3DHP+Store+T%C3%BCrkiye&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"HP Omen 16-AH0022NT Intel Core Ultra 9 275HX 32GB 1TB SSD RTX5080 Windows 11 Home 16"" WQXGA 240Hz Taşınabilir Bilgisayar B88F2EA",129.999 TL,https://adservice.hepsiburada.com/event/api/v1/track?event=NkRzcVhjVUZDQnQ2ZzBLcWJUWTBZaVdCUzc0Q09sTEdlTW4rd0NjQzg5OEFWa3k4UkUrYS9hT0IxSndhL29HdzFhM09yVWxEbnNlY0cvalVQUFVqRmhLZ2VrOG1RMEwrRXZwaVZTejZGZDJMRW9OOURTOGNNeTM1cE45cTdUekNSY3FzdDNWNlNLZ0F0T1FoRnhPL015TFVVMWxDOGVYWnFwcVZVRHJ4T3NDbzVUdktmZXkxSmVIODFYQk1KTFVrbjJzSDBEUkZpaUNMdFRkY1JPSGVxRm5xTExYZldNRWg3NWZ5dC96VllqbE4xUWk5N3o2K2ptOUdpNCthRW56bTdxdlpBNGxrcGFsajE2NlNyL3E3ajJOeWs3cTk3UGdRUXBwaEhlR2EyRHgzanJGZ2VMWTQ4b3BCMHNuNUIwcUZBck9jN2poT3BUS1RxQmZKRmJlUVhnbVA1UittQi9XclprblpIWThQWDRNNWVPakxSSGNhYlBrTzJ4Vm5lV1ZkVzZud1RBb0pkaElUMEdLL0JFSUxrZ0RSbjN3aktrdHIvMlhhQ1BCL01RcjN0ODdJY29EYjRTVVFlb3BXODBMTUp1TDBIQ2Zmbzh3ZWVHdUdENFoxMm9sRy8wOVkyQkxJaEdGaUFnTjhyU3hPYkJrZjRhbXJUR3lNSXhud1c5TlY0ZG9sT1NZdU1NUDBSV2NQK0thUE15MFdCMjNJMThUalpuWGxQMUkrbHFWTE1PZDNJNkxVellXc2xEaG0=&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Fhp-omen-16-ah0022nt-intel-core-ultra-9-275hx-32gb-1tb-ssd-rtx5080-windows-11-home-16-wqxga-240hz-tasinabilir-bilgisayar-b88f2ea-p-HBCV000083V0HL%3Fmagaza%3DHepsiburada&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"Asus Tuf Gaming A15 FA507NUR-LP035 Amd Ryzen 7 7435HS 16 GB 512 GB SSD Rtx 4050-140WATT 144 Hz Freedos 15.6"" Fhd Taşınabilir Bilgisayar",45.199 TL,https://www.hepsiburada.com/asus-tuf-gaming-a15-fa507nur-lp035-amd-ryzen-7-7435hs-16-gb-512-gb-ssd-rtx-4050-140watt-144-hz-freedos-15-6-fhd-tasinabilir-bilgisayar-pm-HBC00006I40DL
"Apple MacBook Air M4 16GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Yıldız Işığı MW103TU/A",60.999 TL,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-yildiz-isigi-mw103tu-a-p-HBCV0000874919
Hp Victus 16-S1010NT 9Z790EA 8gb RTX4060 Ryzen 7 8845HS 32GB Ram 1tb SSD 16.1 Inç Fhd 144Hz Taşınabilir Bilgisayar,54.967 TL,https://adservice.hepsiburada.com/event/api/v1/track?event=MkVaTGRKRnhxRGxHODdOQVpJU0w1eHRuMFh5UG5oSzczTkpIK0VRekF4SnZnMzJoaGswcGc4Q1VmTndaUzVzamszbmFvcU9ETzN1VFlEMTM4ak8vcXdvQ3d6Q3M3eEl4RXp5YldKYytaWmZ4S2lCL1F2QXR1N0RScjRWOXhoTVFpZHdSZ2JEdXhXNmx0a2laK0dSQmpWSVFMeHBzT1JBRjcvRVZsdEpQcll3L3FJWGpMUGJWdzU0akZkRVhGR2VybG8wQXQxNlZDVCtCSmIvQjIxVmJKREt4dUpxeHFaS3J1OXUyTndmMHc0cGkrS3ZMeHZ6M2RTaWJaMmtHRTBHQytYcjZjWDdsbytLQnV2aG8rdVpQMEdDUGs3dlhjS21seE91SGJzMlZDZXVSNmd2NXlOL2JHeG54VzB1SnRGbVZVSlhCUjVYQ1B5SjRqdENBd05UUjNTbGNPWGhJYXE5bWt1QlJab243QklvQzZIUzN4RnRPMDYzSldQV3ZzcVR4eDNsUmMvVmZWeCt2Q3d3cWpYUlovRFRCbHRUNUlYRWloS3dyQWl5WlBqNTcrRXZaUjc3NjNhNEhGQnloRTNIOGJickRoOGFlUFhNY2FyUXVNNkZ4OW01b0dvYWE3Qmg4SlVkVXczVklZTG1NaHNrQUEwVkxzRGIwc2RCUUhiOXZVeGp3ODU0UU9OMkVsdU9sRk1IYytOZDdzVXBlWFBCWExjZmZDK3J0Zmp6REFtL3M5VDhwTVVmU3IxNEEwZw==&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Fhp-victus-16-s1010nt-9z790ea-8gb-rtx4060-ryzen-7-8845hs-32gb-ram-1tb-ssd-16-1-inc-fhd-144hz-tasinabilir-bilgisayar-p-HBCV00006KPBOQ%3Fmagaza%3DGpnTeknoloji&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"Casper Nirvana X600 AMD Ryzen 5 7430U 16GB 500GB SSD Freedos 15.6"" Taşınabilir Bilgisayar X600.7430-BV00X-G-F",18.499 TL,https://adservice.hepsiburada.com/event/api/v1/track?event=eEkvM3hBNFpjM3N5UlBrZld5bkVSVXhHMGRqdGJ4VHFLZjFVajJUVWx2RUFYaGJoNUFUMVBHSk11T3ZhU0dVWERMNzJkb3hSMHNodGtDMVZIRDhPZWxXcDJmb1FqSVd0TmR6WGliWnl2ZHdrZ09qMlVMQXo4aHMxeWl6RThMNkFESWpiOW1CRHVKYi9laDNveVBsKzY5VloyMW5OMnRnVVUyU0EwT1NGa0RWdCs3SDBkTk1pb2VqSzY2UW5BUnZFZU5NQzh5MlpqRldlVjRobWJ1TlM1QjBZM1FsUmJXV3dLcU9lMUlhY1QvYVJ0dU1pcTNXeGlXbTlTTnNINW1ZNTVYOGRENU1QK29kWDZ2TFZzV1FxMVNTZE9ObFNaY3FFS0ZlZ0twaDloOHNVNjBJd3lwWDh4MUo1U282UVJrT1ZFaXVuK1RaWHN1RHRucVFMempERVk0Z1hzTzRnenhWUWNlcUNlRDJWeHBhLzE2b2x3Sml4L0hNWGZmcTZZN2VHT1FoYUpxNWVralk1dllsL2p5azV6dDc4c1RSK0tWS2RmYnpCb1RZMlF4SFlOc1oyR3ZuVGVyQUhBMjZzQ1BhU0Qvc011WjZIUDR0NTNhbmN5bm5TQ1lUMkZLK3p6WWRydTdtWjkyNzB1YmdBYXBySmRxZ294Y1ErZnhGb3hVVlR1R2RBWkVxL0lCQ3RqUm0vem1lRUhWaWh0YmhUcTdNRndSckN1bGhaOWtQSHMwdlFPT3ZkcDBCV09QcE4=&redirect=https%3A%2F%2Fwww.hepsiburada.com%2Fcasper-nirvana-x600-amd-ryzen-5-7430u-16gb-500gb-ssd-freedos-15-6-tasinabilir-bilgisayar-x600-7430-bv00x-g-f-p-HBCV00007MJLIQ%3Fmagaza%3DCasper+Excalibur&eventName=sp-click&platform=desktop&anonymousId=bfa841d7-2f04-40c2-87ec-f2aa6e55dd43
"Huawei Matebook D14 2024 Intel Core i5 12450H 8GB 512GB SSD Windows 11 Home 14"" IPS Taşınabilir Bilgisayar",21.999 TL,https://www.hepsiburada.com/huawei-matebook-d14-2024-intel-core-i5-12450h-8gb-512gb-ssd-windows-11-home-14-ips-tasinabilir-bilgisayar-pm-HBC00005WJBQU
"Erazer Defender 17 P1 MD62757 Intel Core i7 13620H 16GB 1TB SSD RTX5060 Freedos 17.3"" Taşınabilir Bilgisayar",51.999 TL,https://www.hepsiburada.com/erazer-defender-17-p1-md62757-intel-core-i7-13620h-16gb-1tb-ssd-rtx5060-freedos-17-3-tasinabilir-bilgisayar-pm-HBC0000AKZ9K9
"Monster Abra A7 V15.3.4  Intel Core I5 13500H 16 GB Ram 1 Tb SSD 6 GB Rtx 3050 Freedos 17,3"" Fhd 144 Hz Oyun Bilgisayarı","36.735,02 TL",https://www.hepsiburada.com/monster-abra-a7-v15-3-4-intel-core-i5-13500h-16-gb-ram-1-tb-ssd-6-gb-rtx-3050-freedos-17-3-fhd-144-hz-oyun-bilgisayari-p-HBCV00007Q02DW
Lenovo LOQ 15IRX9 Intel Core i7 13650HX 24GB 1TB SSDRTX 3050 6GB (95W) 15.6'' 144Hz FHD IPS Panel Freedos Taşınabilir Bilgisayar 83DV011CTRN1,41.999 TL,https://www.hepsiburada.com/lenovo-loq-15irx9-intel-core-i7-13650hx-24gb-1tb-ssdrtx-3050-6gb-95w-15-6-144hz-fhd-ips-panel-freedos-tasinabilir-bilgisayar-83dv011ctrn1-p-HBCV00008CF7BP
"HP Victus 15-FB3006NT AMD Ryzen 9 8945HS 16GB 1TB SSD RTX4060 Freedos 15.6"" Taşınabilir Bilgisayar B82WCEA",45.999 TL,https://www.hepsiburada.com/hp-victus-15-fb3006nt-amd-ryzen-9-8945hs-16gb-1tb-ssd-rtx4060-freedos-15-6-tasinabilir-bilgisayar-b82wcea-pm-HBC000086C60K
"Casper Excalibur G870 i7-13620H 32GB 1TB 8GB RTX5060 165Hz 15.6"" Freedos Taşınabilir Bilgisayar G870.1362-DF60X-C",56.299 TL,https://www.hepsiburada.com/casper-excalibur-g870-i7-13620h-32gb-1tb-8gb-rtx5060-165hz-15-6-freedos-tasinabilir-bilgisayar-g870-1362-df60x-c-pm-HBC00008WF74Y
"Lenovo IdeaPad Slim 3 Intel Core i5 13420H 8GB 512GB SSD Windows 11 Home 15.3"" Taşınabilir Bilgisayar 83K10016TR",20.894 TL,https://www.hepsiburada.com/lenovo-ideapad-slim-3-intel-core-i5-13420h-8gb-512gb-ssd-windows-11-home-15-3-tasinabilir-bilgisayar-83k10016tr-pm-HBC0000873F7Y
"MSI PULSE A17 AI+ C3XWGKG-020TR AMD Ryzen 9 AI HX 370 32GB 2TB SSD RTX5070 Windows 11 Home Taşınabilir Bilgisayar 17"" QHD+ 240Hz Taşınabilir Bilgisayar",99.000 TL,https://www.hepsiburada.com/msi-pulse-a17-ai-c3xwgkg-020tr-amd-ryzen-9-ai-hx-370-32gb-2tb-ssd-rtx5070-windows-11-home-tasinabilir-bilgisayar-17-qhd-240hz-tasinabilir-bilgisayar-pm-HBC00009DKMUL
"Asus Vivobook Go 15 E1504FA-BQ1741 Amd Ryzen 5 7520U 8 GB 512 GB SSD Freedos 15.6"" 60Hz Fhd Taşınabilir Bilgisayar","18.057,61 TL",https://www.hepsiburada.com/asus-vivobook-go-15-e1504fa-bq1741-amd-ryzen-5-7520u-8-gb-512-gb-ssd-freedos-15-6-60hz-fhd-tasinabilir-bilgisayar-pm-HBC00009ZQKJ9
"Dell 15 Intel Core i3-100U 8GB DDR4 RAM 512GB M.2 SSD 15.6"" FHD Ubuntu DC15250","14.736,69 TL",https://www.hepsiburada.com/dell-15-intel-core-i3-100u-16gb-ddr4-ram-512gb-m-2-ssd-15-6-fhd-ubuntu-dc15250-01-pm-HBC0000ASM7Q1
"Asus Tuf Gaming F16 FX608JH-RV082 Intel Core I5 13450HX 16GB 512GB SSD RTX5050-8GB 115W Freedos 16"" 165Hz Wuxga Taşınabilir Bilgisayar",51.599 TL,https://www.hepsiburada.com/asus-tuf-gaming-f16-fx608jh-rv08-intel-core-i5-13450hx-16gb-512gb-ssd-rtx5050-8gb-115w-freedos-16-165hz-wuxga-tasinabilir-bilgisayar-pm-HBC00008YAFFS
"Asus Vivobook 16 X1607QA-MB089W Snapdragon X X1 26 100 16GB 512GB SSD Windows 11 Home 16"" IPS Taşınabilir Bilgisayar",29.799 TL,https://www.hepsiburada.com/asus-vivobook-16-x1607qa-mb089w-snapdragon-x-x1-26-100-16gb-512gb-ssd-windows-11-home-16-ips-tasinabilir-bilgisayar-pm-HBC00008JFMJV
"MSI KATANA 15 HX B14WFK-450XTR Intel Core i9 14900HX 32GB 1TB SSD RTX5060 Freedos Taşınabilir Bilgisayar 15.6"" QHD 165Hz Taşınabilir Bilgisayar","80.157,50 TL",https://www.hepsiburada.com/msi-katana-15-hx-b14wfk-450xtr-intel-core-i9-14900hx-32gb-1tb-ssd-rtx5060-freedos-tasinabilir-bilgisayar-15-6-qhd-165hz-tasinabilir-bilgisayar-pm-HBC00009C7JV5
"Apple MacBook Air M3 Çip 16GB 512GB SSD macOS 15"" Taşınabilir Bilgisayar Gece Yarısı MXD43TU/A",58.099 TL,https://www.hepsiburada.com/apple-macbook-air-m3-cip-16gb-512gb-ssd-macos-15-tasinabilir-bilgisayar-gece-yarisi-mxd43tu-a-pm-HBC000062OSEX
"Acer Nitro V 15 ANV15-51 Intel Core i5 13420H 16GB 512GB SSD RTX4050 Freedos 15.6"" FHD Taşınabilir Gaming Bilgisayar NH.QNBEY.004",35.999 TL,https://www.hepsiburada.com/acer-nitro-v-15-anv15-51-intel-core-i5-13420h-16gb-512gb-ssd-rtx4050-freedos-15-6-fhd-tasinabilir-gaming-bilgisayar-nh-qnbey-004-pm-HBC00005CJLV8
"Apple MacBook Air M3 Çip 16GB 512GB SSD macOS 15"" Taşınabilir Bilgisayar Gümüş MXD23TU/A",58.099 TL,https://www.hepsiburada.com/apple-macbook-air-m3-cip-16gb-512gb-ssd-macos-15-tasinabilir-bilgisayar-gumus-mxd23tu-a-pm-HBC000062OSET
